model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
Ford,2016,11990,Manual,45000,Petrol,200,41.5,2
Ford,2016,6990,Manual,45000,Petrol,20,61.4,1
Ford,2015,11490,Manual,45000,Diesel,20,67.3,2
Ford,2015,4990,Manual,45000,Petrol,125,54.3,1.2
Ford,2009,5450,Manual,45000,Diesel,20,67.3,1.6
Ford,2016,13919,Manual,45000,Diesel,125,60.1,2
Ford,2017,10750,Manual,45000,Petrol,165,45.6,1.5
Ford,2016,7750,Manual,45000,Petrol,0,65.7,1
Ford,2015,7995,Manual,45000,Petrol,0,65.7,1
Ford,2014,7995,Manual,45000,Petrol,20,62.8,1
Ford,2016,8295,Manual,45000,Petrol,20,62.8,1
Ford,2011,4995,Manual,45000,Petrol,115,50.4,1.2
Ford,2012,5995,Manual,45000,Petrol,125,50.4,1.2
Ford,2014,10995,Manual,45000,Diesel,145,53.3,2
Ford,2013,6995,Manual,45000,Petrol,145,47.1,1.4
Ford,2006,2275,Manual,45000,Petrol,165,47.1,1.2
vw,2016,11381,Manual,45000,Diesel,0,74.3,1.6
vw,2015,14995,Manual,45000,Diesel,20,67.3,2
vw,2016,8499,Manual,45000,Petrol,20,60.1,1.2
vw,2014,7995,Manual,45000,Petrol,20,58.9,1.2
vw,2012,5999,Manual,45000,Petrol,125,51.4,1.2
vw,2018,17490,Manual,45000,Diesel,145,56.5,2
vw,2016,6500,Manual,45000,Petrol,20,64.2,1
vw,2012,4495,Manual,45000,Petrol,0,68.9,1
vw,2015,8950,Manual,45000,Diesel,0,72.4,1.6
toyota,2013,5791,Manual,45000,Petrol,125,51.4,1.3
toyota,2017,10650,Manual,45000,Petrol,150,41.5,1.6
skoda,2016,9999,Manual,45000,Petrol,125,51.4,1.2
Hyundai,2016,10299,Manual,45000,Diesel,30,61.7,1.7
audi,2014,11991,Manual,44998,Petrol,145,49.6,1.8
Ford,2018,10500,Manual,44998,Diesel,150,68.9,1.5
skoda,2016,6790,Manual,44994,Petrol,20,57.7,1.2
Ford,2012,5999,Manual,44988,Petrol,30,56.5,1
Ford,2014,6761,Manual,44981,Petrol,0,65.7,1
audi,2014,12495,Manual,44980,Diesel,145,55.4,2
Ford,2016,8299,Manual,44973,Diesel,0,83.1,1.5
Ford,2015,12995,Manual,44970,Diesel,145,54.3,2
Hyundai,2016,5722,Manual,44965,Petrol,30,57.6,1.2
Ford,2014,9999,Manual,44951,Diesel,150,53.3,2
vw,2015,8500,Manual,44949,Diesel,0,83.1,1.4
vw,2015,8500,Manual,44949,Diesel,0,83.1,1.4
Ford,2016,16499,Manual,44947,Diesel,160,48.7,2
Ford,2016,8690,Manual,44943,Diesel,0,74.3,1.5
skoda,2016,6900,Manual,44941,Petrol,20,58.8,1
audi,2017,17599,Manual,44934,Diesel,30,67.3,2
Ford,2018,14499,Manual,44934,Diesel,145,64.2,1.5
Ford,2018,14999,Manual,44934,Diesel,145,64.2,1.5
Hyundai,2015,7331,Manual,44929,Diesel,0,78.4,1.6
Ford,2015,7490,Manual,44926,Petrol,0,65.7,1
audi,2016,17000,Manual,44915,Diesel,145,52.3,2
audi,2016,18800,Manual,44912,Diesel,205,47.9,2
vw,2015,10471,Manual,44909,Diesel,20,68.9,2
vw,2016,10393,Manual,44906,Diesel,0,74.3,1.6
Hyundai,2016,16498,Manual,44905,Diesel,200,47.1,2.2
Ford,2013,5698,Manual,44901,Petrol,145,47.1,1.4
Ford,2017,10700,Manual,44901,Diesel,150,74.3,1.5
Ford,2016,6970,Manual,44900,Petrol,0,65.7,1
audi,2017,15000,Manual,44898,Diesel,125,57.7,2
audi,2016,11496,Manual,44898,Petrol,30,56.5,1.4
Ford,2017,9129,Manual,44897,Diesel,0,74.3,1.5
toyota,2017,12200,Manual,44896,Petrol,200,41.5,1.6
Ford,2015,7099,Manual,44893,Petrol,125,54.3,1.2
Ford,2015,5930,Manual,44882,Petrol,125,54.3,1.2
vw,2016,12499,Manual,44882,Diesel,20,67.3,2
Ford,2016,8900,Manual,44876,Diesel,0,74.3,1.5
audi,2016,16499,Manual,44871,Diesel,30,62.8,2
vw,2016,15500,Manual,44871,Diesel,20,67.3,2
Ford,2017,10899,Manual,44864,Petrol,145,60.1,1
vw,2016,9889,Manual,44856,Diesel,0,74.3,1.6
vw,2016,8299,Manual,44856,Petrol,20,60.1,1.2
skoda,2016,8770,Manual,44854,Petrol,20,60.1,1.2
audi,2016,11499,Manual,44850,Petrol,30,55.4,1.4
skoda,2015,6597,Manual,44850,Petrol,145,49.6,1.2
Ford,2013,3500,Manual,44846,Petrol,30,57.7,1.2
vw,2015,7991,Manual,44843,Diesel,0,83.1,1.4
vw,2017,17675,Manual,44839,Diesel,20,67.3,2
audi,2016,13990,Manual,44830,Diesel,20,70.6,2
skoda,2016,13980,Manual,44824,Diesel,30,64.2,2
Ford,2015,6990,Manual,44823,Petrol,0,65.7,1
audi,2015,9500,Manual,44821,Diesel,0,80.7,1.6
Ford,2016,9499,Manual,44815,Petrol,20,61.4,1
Hyundai,2017,12819,Manual,44812,Diesel,300,37.7,2.5
Ford,2013,9650,Manual,44808,Diesel,200,47.9,2
vw,2013,9990,Manual,44800,Diesel,125,61.4,1.6
toyota,2013,5995,Manual,44797,Petrol,125,51.4,1.3
toyota,2017,9498,Manual,44795,Petrol,145,56.5,1.5
Hyundai,2016,12798,Manual,44794,Diesel,30,61.7,1.7
Ford,2015,6597,Manual,44787,Petrol,125,54.3,1.2
Hyundai,2018,14995,Manual,44779,Diesel,145,61.4,1.7
skoda,2017,5995,Manual,44777,Petrol,20,64.2,1
skoda,2017,5995,Manual,44777,Petrol,20,64.2,1
audi,2012,8999,Manual,44775,Petrol,125,52.3,1.4
skoda,2017,7995,Manual,44770,Petrol,20,60.1,1.2
vw,2015,8500,Manual,44765,Petrol,0,65.7,1
audi,2015,11100,Manual,44757,Diesel,30,61.4,2
Ford,2014,6499,Manual,44751,Petrol,0,65.7,1
BMW,2015,13500,Manual,44748,Diesel,145,53.3,2
audi,2017,20990,Manual,44738,Diesel,145,58.9,2
skoda,2017,7998,Manual,44737,Petrol,145,64.2,1
audi,2014,15547,Manual,44735,Petrol,235,37.7,2
skoda,2013,5500,Manual,44734,Petrol,20,62.8,1
vw,2016,11495,Manual,44733,Diesel,0,74.3,1.6
vw,2017,12495,Manual,44723,Diesel,145,61.4,1.6
Ford,2014,7000,Manual,44720,Petrol,0,65.7,1
toyota,2017,12995,Manual,44720,Petrol,150,47.9,1.2
skoda,2017,5275,Manual,44719,Petrol,20,64.2,1
skoda,2017,9695,Manual,44714,Petrol,145,58.9,1
skoda,2016,13500,Manual,44712,Diesel,30,62.8,2
audi,2016,14195,Manual,44703,Diesel,0,74.3,2
vw,2017,15995,Manual,44680,Diesel,125,58.9,2
BMW,2014,16700,Manual,44678,Diesel,160,52.3,2
Ford,2015,7150,Manual,44670,Petrol,20,60.1,1
Hyundai,2010,3495,Manual,44670,Petrol,150,46.3,1.4
Ford,2014,8699,Manual,44663,Petrol,145,47.9,1.6
Ford,2015,14000,Manual,44661,Diesel,145,54.3,2
audi,2016,14032,Manual,44658,Petrol,125,52.3,1.4
Ford,2014,8500,Manual,44654,Diesel,0,74.3,1.5
Ford,2018,8190,Manual,44653,Petrol,145,64.2,1.1
toyota,2015,11495,Manual,44652,Diesel,150,53,2
toyota,2015,5150,Manual,44651,Petrol,0,69,1
toyota,2015,4910,Manual,44651,Petrol,0,69,1
audi,2014,15300,Manual,44638,Diesel,30,62.8,2
Ford,2014,6391,Manual,44637,Petrol,30,54.3,1.2
vw,2016,10990,Manual,44629,Diesel,0,74.3,1.6
vw,2014,7298,Manual,44627,Petrol,20,60.1,1
Ford,2017,8020,Manual,44617,Petrol,0,65.7,1
vw,2017,14998,Manual,44609,Diesel,145,64.2,2
BMW,2013,10998,Manual,44602,Diesel,30,61.4,2
vw,2016,14790,Manual,44601,Diesel,30,61.4,1.6
BMW,2017,12600,Manual,44596,Petrol,150,48.7,2
skoda,2015,5195,Manual,44590,Petrol,20,60.1,1
Ford,2015,7180,Manual,44583,Diesel,0,74.3,1.5
BMW,2017,13400,Manual,44580,Diesel,150,68.9,2
audi,2016,10995,Manual,44575,Petrol,30,55.4,1.4
audi,2017,12980,Manual,44573,Diesel,145,67.3,2
vw,2016,10990,Manual,44566,Diesel,0,74.3,1.6
vw,2016,10695,Manual,44556,Petrol,30,55.4,1.4
audi,2017,18242,Manual,44551,Petrol,125,50.4,1.4
Ford,2016,6950,Manual,44545,Petrol,125,54.3,1.2
vw,2017,11290,Manual,44545,Diesel,20,68.9,2
vw,2015,10895,Manual,44545,Diesel,20,68.9,2
skoda,2017,9610,Manual,44540,Diesel,0,74.3,1.6
vw,2017,6390,Manual,44539,Petrol,20,64.2,1
BMW,2015,14950,Manual,44538,Diesel,125,57.6,2
Ford,2014,10999,Manual,44537,Petrol,235,39.2,2
toyota,2014,7999,Manual,44537,Diesel,30,61.4,2
Hyundai,2016,8595,Manual,44534,Diesel,0,78.4,1.6
audi,2016,13100,Manual,44531,Diesel,20,67.3,2
Ford,2014,5995,Manual,44523,Diesel,0,76.4,1.5
BMW,2014,15000,Manual,44514,Petrol,305,35.3,3
Hyundai,2014,4498,Manual,44509,Petrol,30,57.6,1.2
BMW,2017,12495,Manual,44506,Diesel,145,68.9,2
vw,2016,10990,Manual,44502,Petrol,30,53.3,1.4
audi,2015,11295,Manual,44500,Diesel,0,80.7,1.6
skoda,2015,7882,Manual,44499,Petrol,20,60.1,1.2
BMW,2016,9400,Manual,44498,Diesel,0,83.1,1.5
vw,2016,15499,Manual,44496,Diesel,145,53.3,2
audi,2017,15699,Manual,44493,Diesel,145,65.7,2
skoda,2015,5750,Manual,44491,Petrol,20,62.8,1
Ford,2009,21500,Manual,44482,Petrol,330,30.1,2.5
Hyundai,2017,15890,Manual,44473,Diesel,145,54.3,2
audi,2015,10500,Manual,44458,Diesel,0,74.3,1.6
audi,2016,13500,Manual,44457,Diesel,30,68.9,1.6
Ford,2017,11998,Manual,44456,Diesel,30,65.7,2
vw,2016,15490,Manual,44454,Diesel,125,56.5,2
Hyundai,2015,6500,Manual,44444,Petrol,30,57.6,1.2
vw,2013,7500,Manual,44437,Petrol,125,51.4,1.2
BMW,2016,15999,Manual,44434,Diesel,125,58.9,2
Ford,2017,7500,Manual,44430,Petrol,160,44.8,1.5
Ford,2015,8000,Manual,44429,Diesel,0,74.3,1.5
BMW,2017,15981,Manual,44426,Petrol,150,52.3,1.5
skoda,2016,8490,Manual,44425,Petrol,20,58.9,1.2
Ford,2015,9999,Manual,44419,Diesel,0,78.5,1.5
skoda,2016,5695,Manual,44412,Petrol,20,64.2,1
vw,2015,10390,Manual,44401,Petrol,30,53.3,1.4
vw,2016,11100,Manual,44396,Petrol,30,53.3,1.4
skoda,2015,9982,Manual,44396,Diesel,20,68.9,1.6
BMW,2016,10200,Manual,44384,Diesel,20,68.9,2
vw,2016,10990,Manual,44380,Diesel,0,74.3,1.6
BMW,2015,11999,Manual,44379,Diesel,30,61.4,2
audi,2013,9755,Manual,44374,Diesel,0,74.3,1.6
vw,2015,9998,Manual,44369,Diesel,20,68.9,2
skoda,2013,9395,Manual,44359,Diesel,20,68.9,2
skoda,2015,8795,Manual,44354,Diesel,0,74.3,1.6
Ford,2017,8750,Manual,44344,Petrol,150,65.7,1
skoda,2016,7495,Manual,44344,Petrol,20,60.1,1.2
vw,2013,6998,Manual,44343,Petrol,30,57.6,1.2
audi,2012,10290,Manual,44331,Petrol,125,52.3,1.4
audi,2017,10465,Manual,44330,Diesel,0,76.3,1.6
audi,2016,14729,Manual,44328,Diesel,20,70.6,2
Ford,2015,9950,Manual,44325,Diesel,125,60.1,2
Ford,2017,7290,Manual,44325,Petrol,125,54.3,1.2
Ford,2016,9000,Manual,44317,Diesel,0,74.3,1.5
audi,2016,16490,Manual,44316,Diesel,30,64.2,2
skoda,2016,9990,Manual,44315,Petrol,30,55.4,1.4
Ford,2014,11950,Manual,44314,Diesel,150,49.6,2
toyota,2017,13588,Manual,44311,Petrol,150,47.1,1.2
Ford,2013,5998,Manual,44304,Diesel,0,76.4,1.5
Ford,2016,10695,Manual,44298,Diesel,0,74.3,1.5
vw,2017,12495,Manual,44296,Diesel,145,70.6,1.6
BMW,2016,11000,Manual,44295,Diesel,20,68.9,2
vw,2016,11500,Manual,44294,Diesel,150,53.3,2
vw,2016,14275,Manual,44280,Diesel,30,64.2,2
toyota,2015,6195,Manual,44277,Petrol,30,58,1.3
audi,2016,13999,Manual,44273,Diesel,30,65.7,2
Hyundai,2016,10998,Manual,44268,Diesel,30,61.7,1.7
Ford,2016,7500,Manual,44264,Petrol,0,65.7,1
vw,2014,6995,Manual,44250,Petrol,20,60.1,1.2
Hyundai,2015,7185,Manual,44236,Diesel,0,78.4,1.6
Ford,2013,6199,Manual,44235,Petrol,20,58.9,1
vw,2016,13750,Manual,44234,Diesel,145,53.3,2
Ford,2016,18798,Manual,44233,Diesel,200,46.3,2
vw,2017,12498,Manual,44231,Diesel,145,68.9,2
Hyundai,2015,7650,Manual,44226,Petrol,30,55.4,1.2
vw,2015,13998,Manual,44225,Diesel,20,67.3,2
audi,2014,12498,Manual,44219,Diesel,30,62.8,2
vw,2017,12499,Manual,44216,Diesel,145,67.3,2
toyota,2016,7995,Manual,44214,Petrol,30,58,1.3
BMW,2017,11300,Manual,44210,Diesel,145,68.9,2
audi,2014,9790,Manual,44202,Petrol,30,55.4,1.2
vw,2016,15980,Manual,44202,Diesel,165,50.4,2
Ford,2013,5780,Manual,44201,Diesel,20,68.9,1.5
Ford,2013,5795,Manual,44190,Petrol,30,55.4,1
Ford,2018,9890,Manual,44190,Petrol,145,56.5,1
audi,2017,16991,Manual,44180,Petrol,30,58.9,1.4
toyota,2014,7275,Manual,44171,Diesel,20,72.4,1.4
Ford,2017,16995,Manual,44163,Diesel,160,48.7,2
Ford,2016,9800,Manual,44162,Diesel,20,70.6,2
skoda,2015,7500,Manual,44157,Petrol,30,57.7,1.2
audi,2017,14315,Manual,44156,Diesel,20,70.6,2
skoda,2017,5990,Manual,44155,Petrol,20,64.2,1
audi,2017,14970,Manual,44151,Diesel,20,65.7,2
toyota,2014,5850,Manual,44150,Petrol,125,52.3,1.3
Ford,2015,7298,Manual,44149,Petrol,20,60.1,1
Ford,2017,9000,Manual,44148,Diesel,0,74.3,1.5
skoda,2016,7999,Manual,44148,Petrol,20,60.1,1.2
Ford,2015,8540,Manual,44142,Diesel,125,60.1,1.6
audi,2015,9580,Manual,44141,Petrol,30,57.6,1.4
Ford,2016,8997,Manual,44139,Diesel,0,74.3,1.5
skoda,2016,9999,Manual,44138,Diesel,20,70.6,2
Hyundai,2017,7999,Manual,44120,Petrol,150,62.8,1
audi,2016,15000,Manual,44119,Diesel,30,64.2,2
Ford,2014,6791,Manual,44117,Petrol,20,61.4,1
vw,2017,20399,Manual,44116,Diesel,125,58.9,2
vw,2014,8699,Manual,44111,Petrol,20,61.4,1.4
Ford,2017,14998,Manual,44106,Diesel,125,60.1,2
Ford,2016,13498,Manual,44106,Diesel,20,67.3,2
skoda,2019,13480,Manual,44100,Diesel,150,65.7,2
toyota,2016,9950,Manual,44098,Diesel,30,62.8,1.6
vw,2013,7495,Manual,44093,Petrol,125,51.4,1.2
Ford,2014,6780,Manual,44081,Petrol,20,58.9,1
vw,2017,14075,Manual,44081,Petrol,145,47.1,2
Ford,2013,5995,Manual,44080,Petrol,0,65.7,1
vw,2015,9500,Manual,44079,Petrol,160,44.1,1.4
audi,2016,13252,Manual,44077,Petrol,125,52.3,1.4
Ford,2015,7449,Manual,44074,Diesel,0,76.4,1.5
audi,2016,14998,Manual,44069,Diesel,30,62.8,2
vw,2017,16498,Manual,44060,Petrol,145,47.1,2
vw,2014,9799,Manual,44052,Petrol,30,53.3,1.4
toyota,2015,7298,Manual,44052,Petrol,30,55,1.3
vw,2014,4298,Manual,44049,Petrol,20,62.8,1
Ford,2015,8150,Manual,44048,Diesel,0,74.3,1.5
Hyundai,2014,4795,Manual,44047,Petrol,20,60.1,1
vw,2016,8995,Manual,44042,Petrol,20,60.1,1.2
vw,2014,10399,Manual,44034,Diesel,30,62.8,2
vw,2016,10190,Manual,44030,Diesel,0,74.3,1.6
BMW,2016,10100,Manual,44028,Diesel,20,72.4,1.5
Hyundai,2014,8499,Manual,44016,Diesel,145,53.3,1.7
audi,2014,10800,Manual,44015,Diesel,20,67.3,2
vw,2016,12912,Manual,44015,Diesel,30,53.3,2
vw,2015,9995,Manual,44014,Petrol,30,53.3,1.4
BMW,2013,9995,Manual,44013,Diesel,160,51.4,2
Hyundai,2017,5995,Manual,44013,Petrol,145,60.1,1
BMW,2017,13499,Manual,44011,Petrol,125,50.4,1.5
toyota,2014,6230,Manual,44011,Petrol,125,52.3,1.3
vw,2016,11399,Manual,44010,Petrol,30,53.3,1.4
BMW,2016,9900,Manual,44008,Diesel,0,83.1,1.5
Hyundai,2016,6890,Manual,44007,Petrol,30,55.4,1.2
vw,2016,11995,Manual,44002,Petrol,30,53.3,1.4
audi,2016,16890,Manual,44000,Diesel,30,60.1,2
audi,2014,7490,Manual,44000,Diesel,0,74.3,1.6
audi,2016,10490,Manual,44000,Diesel,20,70.6,1.6
audi,2011,10995,Manual,44000,Diesel,160,49.6,2
audi,2009,9350,Manual,44000,Diesel,145,53.3,2
BMW,2013,9695,Manual,44000,Diesel,125,57.6,2
BMW,2016,11350,Manual,44000,Diesel,20,72.4,1.5
BMW,2016,10850,Manual,44000,Petrol,125,53.3,1.5
BMW,2015,9990,Manual,44000,Diesel,20,68.9,2
Ford,2015,9578,Manual,44000,Petrol,145,47.9,1.6
Ford,2014,6991,Manual,44000,Petrol,30,55.4,1
Ford,2013,6500,Manual,44000,Petrol,0,65.7,1
Ford,2018,13990,Manual,44000,Diesel,145,54.3,2
Ford,2014,6495,Manual,44000,Petrol,30,54.3,1.2
Ford,2007,3495,Manual,44000,Diesel,195,47.9,2
Ford,2013,6850,Manual,44000,Petrol,30,54.3,1.2
Ford,2017,7650,Manual,44000,Diesel,0,78.5,1.5
Ford,2016,6490,Manual,44000,Petrol,0,65.7,1
Ford,2015,7996,Manual,44000,Petrol,20,60.1,1
Ford,2017,12999,Manual,44000,Diesel,150,60.1,2
Ford,2015,10199,Manual,44000,Diesel,125,60.1,2
Ford,2013,6250,Manual,44000,Petrol,30,56.5,1
Ford,2015,6999,Manual,44000,Petrol,125,54.3,0
Ford,2011,5395,Manual,44000,Petrol,125,50.4,1.2
Ford,2014,4995,Manual,44000,Petrol,0,65.7,1
vw,2015,14299,Manual,44000,Diesel,20,67.3,2
vw,2014,10995,Manual,44000,Petrol,30,53.3,1.4
vw,2015,12490,Manual,44000,Diesel,20,67.3,2
vw,2015,8900,Manual,44000,Diesel,0,68.9,1.6
vw,2016,12495,Manual,44000,Diesel,20,67.3,2
vw,2016,8495,Manual,44000,Petrol,20,60.1,1.2
vw,2018,17290,Manual,44000,Diesel,145,56.5,2
vw,2014,7995,Manual,44000,Petrol,145,47.9,1.2
toyota,2009,3990,Manual,44000,Petrol,190,43.5,1.6
toyota,2015,5990,Manual,44000,Petrol,0,69,1
toyota,2009,3470,Manual,44000,Petrol,20,62.8,1
toyota,2014,4500,Manual,44000,Petrol,0,65.7,1
skoda,2013,4995,Manual,44000,Petrol,20,62.8,1
skoda,2016,8795,Manual,44000,Petrol,30,55.4,1.4
skoda,2013,4990,Manual,44000,Petrol,30,55.4,1.2
Hyundai,2014,4780,Manual,44000,Petrol,20,60.1,1
Ford,2016,11400,Manual,43998,Diesel,30,64.2,2
vw,2016,15542,Manual,43994,Diesel,20,67.3,2
audi,2017,14000,Manual,43990,Petrol,20,60.1,1
audi,2015,11850,Manual,43988,Petrol,20,60.1,1.4
skoda,2018,6295,Manual,43985,Petrol,145,64.2,1
toyota,2017,11341,Manual,43980,Diesel,145,67.3,1.6
Hyundai,2014,8498,Manual,43978,Diesel,145,53.3,1.7
vw,2016,13498,Manual,43970,Diesel,30,64.2,1.6
BMW,2014,11647,Manual,43960,Diesel,30,62.8,2
Ford,2016,9040,Manual,43960,Diesel,0,74.3,1.5
Ford,2017,10750,Manual,43958,Petrol,125,52.3,1
vw,2015,18995,Manual,43935,Diesel,260,35.3,2
vw,2016,9401,Manual,43933,Petrol,20,60.1,1.2
Ford,2017,8949,Manual,43931,Petrol,20,61.4,1
vw,2014,10100,Manual,43927,Diesel,165,48.7,2
Ford,2016,8370,Manual,43924,Petrol,20,60.1,1
vw,2016,7950,Manual,43920,Petrol,20,60.1,1.2
Ford,2015,7600,Manual,43919,Petrol,20,61.4,1
vw,2017,12471,Manual,43919,Petrol,30,53.3,1.4
vw,2014,8250,Manual,43918,Petrol,20,60.1,1.2
Ford,2014,10700,Manual,43914,Diesel,205,47.9,2
Hyundai,2014,5950,Manual,43911,Petrol,30,57.6,1.2
vw,2016,14498,Manual,43905,Diesel,30,58.9,2
Ford,2014,6391,Manual,43904,Petrol,30,54.3,1.2
vw,2014,7999,Manual,43903,Diesel,0,68.9,1.6
vw,2014,7222,Manual,43900,Petrol,20,58.9,1
vw,2016,15399,Manual,43887,Petrol,145,47.1,2
vw,2015,14000,Manual,43880,Petrol,145,47.1,2
BMW,2015,9990,Manual,43877,Diesel,165,51.4,2
vw,2017,14690,Manual,43875,Diesel,20,67.3,2
toyota,2015,7990,Manual,43872,Petrol,30,55,1.3
skoda,2015,12998,Manual,43865,Diesel,20,67.3,2
toyota,2017,8790,Manual,43859,Petrol,145,58.9,1.5
Hyundai,2016,5495,Manual,43845,Petrol,20,60.1,1
vw,2017,16679,Manual,43843,Diesel,125,58.9,2
toyota,2014,6995,Manual,43841,Petrol,0,69,1
Ford,2017,8289,Manual,43839,Petrol,20,61.4,1
BMW,2015,9985,Manual,43834,Diesel,20,72.4,1.5
Ford,2018,9300,Manual,43826,Diesel,145,58.9,1.5
toyota,2018,9290,Manual,43825,Petrol,145,58.9,1.5
toyota,2017,9800,Manual,43795,Diesel,145,67.3,1.6
Hyundai,2015,6698,Manual,43795,Petrol,125,51.4,1.4
vw,2017,8999,Manual,43793,Petrol,20,60.1,1
Ford,2016,9200,Manual,43792,Petrol,20,61.4,1
toyota,2015,5298,Manual,43788,Petrol,0,69,1
Ford,2017,9479,Manual,43786,Petrol,0,65.7,1
Ford,2018,12180,Manual,43782,Petrol,145,60.1,1
Hyundai,2016,5500,Manual,43778,Petrol,20,60.1,1
skoda,2016,10500,Manual,43774,Petrol,30,55.4,1.4
skoda,2016,14400,Manual,43763,Diesel,30,62.8,2
BMW,2017,12450,Manual,43757,Diesel,150,72.4,1.5
vw,2017,12599,Manual,43756,Diesel,145,68.9,2
skoda,2014,8752,Manual,43756,Diesel,20,68.9,2
Ford,2016,9997,Manual,43747,Diesel,20,67.3,2
BMW,2015,15361,Manual,43745,Diesel,125,60.1,2
vw,2014,7695,Manual,43740,Petrol,200,42.8,1.4
Ford,2014,6999,Manual,43738,Petrol,30,55.4,1
audi,2015,15998,Manual,43734,Diesel,145,52.3,2
toyota,2016,13599,Manual,43733,Diesel,125,60.1,2
skoda,2016,12490,Manual,43730,Diesel,20,68.9,2
vw,2016,11495,Manual,43729,Diesel,20,68.9,2
audi,2015,16000,Manual,43724,Diesel,20,67.3,2
Ford,2015,14298,Manual,43717,Diesel,145,54.3,2
Hyundai,2017,9698,Manual,43717,Diesel,20,72.4,1.6
Ford,2017,8250,Manual,43710,Petrol,150,44.8,1.5
skoda,2016,10490,Manual,43705,Petrol,30,55.4,1.4
Ford,2015,9500,Manual,43700,Diesel,125,60.1,2
skoda,2017,12490,Manual,43700,Diesel,150,68.9,1.6
Hyundai,2015,6992,Manual,43700,Diesel,0,78.4,1.6
vw,2016,10500,Manual,43699,Diesel,0,76.3,1.6
vw,2015,13700,Manual,43696,Diesel,20,67.3,2
toyota,2014,5990,Manual,43681,Petrol,125,52.3,1.3
Ford,2016,7695,Manual,43680,Diesel,0,88.3,1.5
vw,2017,9290,Manual,43676,Petrol,20,60.1,1.2
Ford,2015,6799,Manual,43670,Diesel,0,88.3,1.5
audi,2014,11600,Manual,43662,Diesel,20,67.3,2
BMW,2017,14127,Manual,43655,Diesel,20,68.9,2
Ford,2017,13499,Manual,43645,Diesel,125,60.1,2
Hyundai,2017,6695,Manual,43638,Petrol,150,57.7,1.2
Ford,2015,8295,Manual,43636,Diesel,0,74.3,1.5
vw,2014,10495,Manual,43636,Diesel,165,48.7,2
Ford,2016,8998,Manual,43623,Petrol,20,61.4,1
vw,2013,5999,Manual,43623,Petrol,20,60.1,1
Hyundai,2013,4599,Manual,43621,Petrol,30,57.6,1.2
Ford,2014,6800,Manual,43612,Petrol,30,54.3,1.2
vw,2015,9163,Manual,43602,Petrol,30,55.4,1.4
toyota,2013,5498,Manual,43602,Petrol,125,52.3,1.3
audi,2015,15990,Manual,43601,Diesel,20,67.3,2
vw,2015,16790,Manual,43600,Petrol,205,39.8,2
vw,2016,10000,Manual,43600,Petrol,20,60.1,1
Ford,2017,9991,Manual,43588,Diesel,145,74.3,1.5
vw,2015,9200,Manual,43582,Diesel,20,70.6,1.6
audi,2015,11799,Manual,43578,Petrol,30,58.9,1.4
Ford,2017,10995,Manual,43578,Diesel,0,74.3,1.5
Ford,2013,5910,Manual,43577,Petrol,30,54.3,1.2
BMW,2015,15990,Manual,43574,Petrol,200,39.8,2
Ford,2016,7500,Manual,43573,Petrol,0,65.7,1
toyota,2013,12295,Manual,43573,Diesel,125,57.6,2
vw,2014,12298,Manual,43567,Diesel,165,48.7,2
Hyundai,2017,10990,Manual,43564,Diesel,30,61.7,1.7
skoda,2016,5998,Manual,43562,Petrol,20,60.1,1
skoda,2015,13000,Manual,43560,Diesel,30,62.8,2
BMW,2015,9852,Manual,43555,Petrol,30,57.6,1.5
Ford,2014,6350,Manual,43550,Diesel,20,68.9,1.5
Ford,2015,4775,Manual,43544,Petrol,30,57.7,1.2
Ford,2014,5998,Manual,43539,Petrol,30,54.3,1.2
BMW,2016,13990,Manual,43529,Diesel,125,60.1,2
vw,2013,6434,Manual,43528,Diesel,30,62.8,1.6
Ford,2016,8000,Manual,43526,Diesel,0,74.3,1.5
audi,2015,13599,Manual,43523,Petrol,20,60.1,1.4
audi,2017,10972,Manual,43521,Petrol,30,57.6,1.4
audi,2015,11298,Manual,43512,Petrol,30,56.5,1.4
Ford,2017,12690,Manual,43503,Diesel,145,60.1,2
vw,2017,14971,Manual,43501,Diesel,125,58.9,2
audi,2012,8899,Manual,43500,Petrol,30,55.4,1.2
Ford,2013,6465,Manual,43500,Diesel,0,76.4,1.5
Ford,2017,11295,Manual,43500,Diesel,150,74.3,1.5
Ford,2017,9691,Manual,43499,Diesel,150,64.2,1.5
Ford,2017,15750,Manual,43499,Diesel,20,67.3,2
Ford,2018,12298,Manual,43496,Petrol,145,47.1,1
Hyundai,2015,8995,Manual,43492,Diesel,30,62.8,1.7
toyota,2016,6275,Manual,43491,Other,0,69,1
Hyundai,2014,5000,Manual,43482,Petrol,20,60.1,1
BMW,2016,13950,Manual,43480,Diesel,30,62.8,2
skoda,2015,8990,Manual,43480,Diesel,0,74.3,1.6
toyota,2015,6990,Manual,43477,Petrol,30,58,1.3
vw,2015,11001,Manual,43470,Petrol,30,53.3,1.4
Hyundai,2017,11800,Manual,43459,Diesel,145,61.7,1.7
audi,2015,15998,Manual,43458,Diesel,145,52.3,2
skoda,2017,9495,Manual,43457,Petrol,30,55.4,1.4
toyota,2015,7750,Manual,43455,Petrol,30,58,1.3
vw,2016,11500,Manual,43446,Petrol,30,53.3,1.4
Hyundai,2014,4998,Manual,43444,Petrol,30,57.6,1.2
Ford,2015,7160,Manual,43441,Diesel,0,88.3,1.5
